text,label
نحتاج إلى عقلية جديدة عقلية متحررة إنسانية مدنية بناءة تقاوم الظلم والعدوان والهيمنة تقاتل للتحرر من ,0
الحركة و جمهورها  وزير المالية المردة القوات و البقية متل ديما و نديم و فيرا,0
ليك يا ولد انا مش من رجال التواصل الاجتماعي انا باخدك عجهنم واذا فيك ٪ رجولة خليني اعرف مين ,0
لبنان هو الوردة وشعبه اريجها لبنان هو شعبه ادمون الخازن ,0
إنت و حريمك عواهر ,1
ليك يا اهبل احكي ععدد الشعر يللي براسك يا اقرع النحس عاملكم عقدة اللواء يا طشم,1
مو حاسيس حالك هبيله روح نئبر نام وما تتغطه يا بلا شرف,1
حضرتك شو بتشتغل قصاب بأي قنصلية كوليرا,1
عثمان إلى حبس ومن ثم إلى مزابل التاريخ ,0
لازم تطبي عالأرض انتي وال وتبوسوا إجر جبران باسيل لان بسببه عم تحصلوا على دعم مالي خليجي,1
واللله الخراب من ملككم السادس الي خلى بنات المغرب متعة للقطريين وغيرهم ,1
لبخليني حب باسيل شغلتين,0
لا تندهي يا رابعة ما في حدا ,0
وهاب نتمنى أن لا ينظر علينا احد بمحاربة الفساد وهذا يعني محاربة الفساد فاسدة أيضا ,0
القناة السابعة العبرية تقول نصرالله بحوار لقائي انتصر على اسرائيل انقبر كول هوا وتعلم تبتلع سمك متل م…,1
وإنت ع شو احتديت يا حمار هههه,1
عزيزي انا شخصيا سألت جبران باسيل وقلي السبب غياب التوازن الطائفي ما حكي بشي تاني ابدا,0
شوف ياخي شوف حابكينها كلهن من زمان,0
طرمب اول مبارح سننسحب فوراً من سوريا طرمب مبارح سننسحب خلال ثلاثة أشهر من سوريا طرمب اليوم سننسحب خلال فترة طويلةمن سوريا طرمب بكرة لن ننسحب من سوريا طرمب بعد بكرة أبوكم على أبو سوريا,0
أنت ذكي حمار,1
اكيد مش عن طريقك لأن هيئتك اقرب لعزرائيل,1
يا ابن اللقيط ابن ال سلول القذر انت ومعلمك الخنزير ابن سلمان المنشار المتعامل مع اليهو…,1
مش عيب تكوني حمارة خاصة اذا ميولك قواتجية بس تكوني حمارة و مدعية! يا رب ارحم و اشفي هالطفلة البلوي على اهلها و المجتمع   إلى الرب نصلي,1
نتمنى على ابناء الطائفة الكريمة الحرص على طائفتهم ووجودهم موفوري الكرامة وأتمنى ان لا تدخل السياسة,0
والسعودية ؟؟؟؟؟بيرمو ورود في اليمن مثلا ,0
الله يطول لنا بعمرك يا تاج راسنا ,0
البلد لا يتحمل التطاول على الاجهزة الامنية ورؤسائها فاحترم نفسك وكفى اهانة والا سنعرضك على حكيم بيطري او متخصص في عالم الدين… ,1
كول هوا افضلك,1
هربان من العدالة بدوا يحاضر بالعفة ,0
تشعر بالسعادة لما تشوف أحد الأشقاء متعاطف مع مظلوميتك و بعدها تنصدم انو نفس الشقيق من عشاق سيادة حاكمو المفدى حجي نحنا شعب بجم و همج و دون و بنستاهل كلشي عم يصير فينا شيل تعاطفك و حل عن قفانا يقطع عمرك مأغلظك,0
جبران باسيل والحق يقال ويلّي بدو يزعل يتفضل ويجبلي البديل برجع والقول لبنان القوي بوجود السيد,0
شخسعد يا عمي ريحنا من قرفك ,1
نشر صور الضحايا حركة حقيرة لاستدعاء التدخل الخارجي في سوريا، لأن الطيارات الروسية الي عم تقصفهم هي من طيور البادية السور…,0
قبل أن يصل جبران باسيل إلى الخارجية كنت أتمنى وصول وزير ديناميكي شجاع قادر على الدفاع عن الثوابت الكيانية,0
وئام وهاب لامير قطر لا أهلا ولا سهلا بأمير دعم الارهاب وراعي الاخوان المنافقين في بيروت سد نيعك يا صرماية,1
شو عامل فوبيا هل وزير والقائد جبران باسيل اذا بالنهار ما بينجاب سيرتوا الف مرة بيكون في شي غلط يعني هوي صح كذبك,0
مذيعة تسأل جبران باسيل في منتدى دافوس عن الاقتصاد اللبناني,0
لعل من يتعظ ,0
اكيد عم تستقوي بحدا يا محتال، ولو عملا شي مرة وسمي انت شيخ بعضلاتك شو بدك بخلدة والاوزاعي والكوستا برافا ,0
ما بدا كل هالقد عزيزاتي، كل ما في الأمر انو هو قانون الإنتخاب الجديد عويص والنسوان بشكل عام ما عندن إلمام بشؤون السياسة قد الرجال متل بالفوتبول مثلاً يعني لو نكّتت عن رجال عم يحكوا عن الطبخ كان مشي الحال مثلاً؟ 😎,1
كم كول هوا بتعمل بالتويت,0
كول هوا انت كمان و لا قوي تحكي عليي,1
كول هوا بشرفك,1
بعيد الشر عن قلب السودان يتمثلوا بأقذر ثورة,0
لو في دولة محترمة واحد متلك اطلق النار على قوى الأمن كان مكانك بالسجن أقل شي ,0
غريب في كتير بضحكهن يمكن انت جايي من غير كوكب ع كل حال رح أعملك بلوك ورَيحك هههههه انا بقول هالمرة فهمت النكتة يللا زحّط,0
شعبنا مخدر لهيك بدنا شعب جديد ,0
مش ابشع من نفسيتك الوسخة ,1
نعم قطر مجرمه ولكن المجرم الأكبر عندكم والمدعو حسن نصر الشيطان ومعه ملالي إيران والعثماني اردوغان اتحدو  ,1
وفد     يا زلمة شو هال مسخرة انت؟ ,1
مش شغلتي حبيبي فاضح حالو بلا جميلتنا    بس عجبني تفكيرك   ,0
مصلحة لبنان فوق كل مصلحة ,0
وئام وهاب وصرمايتي سوى وئام وهاب راسو راس خنزير بجسم انسان العماد عثمان بدو يكسر راسك انت ومعلمينك ,1
رياض سلامة مرشح دائم للرئاسة و لكن يبقى جبران باسيل أفضل الشرين,0
اذا فريق ونص المباريات زبالة شلون وقت بتصير البطولة ب فريق,0
مياومو الإعلام قديش قابضة يا فاسدة لتحكي بالسيء عن الوزير جبران باسيل,0
وين الف صاروخ ؟ ترى الشام صارت غربول ,0
انت حمار وابن حمار وابن ابن حمار وبدك تبقى حمار م انت حمار يا نديم,1
انت عقدة النقص يلي عندك انك فلاح ودون ابن المدبنة لهلاء ملاحقتك حتى لو تعلمت يا فلاح بتضل ضيعجي وبتضل دون,1
اخخخخ يا استاذ نديم معظم الردود عم تحصر الموضوع بالبيان الذي صدر عن معين المرعبي بخصوص عدم وجود سياسة عامة للدو…,0
ليش بعد في مؤسسات دولة معالي الوزير بدك شعب ليكون عنده دولة والردود عليك بهيدي الطريقة,0
هذه لغة الممانعة والمماتعة التي دوختمونا به أصبحت مكشوفة ومعروفة ,0
هلق جماعة نحنا فينيقيين متلبكين إنّو نكون ضد تونس لانن اسلام ولا نشجعون لأنه سليل الفينيقيين؟,0
كمان من الشروط الأساسية والجوهرية على المرشح أن يكون قد أتم ال من العمر في شخصين تحت السن القانون  ,0
من كان بيته من زجاج فلا يرمي الناس بالحجر المخبراتي والازعر لا يحق له الكلام ,0
مين جاب سيرة عقدة أغلبية الشعب اللبناني جبران باسيل؟    ,0
مش عاجبك شي ,0
الله يلعنك ويلعن الي ما بيلعنك ,1
وحش ,0
خير الكلام ما قل ودل جبران باسيل المؤلف والمكلف وهلق شو,0
أقرت القمة العربية التنموية الاقتصادية والاجتماعية اقتراحا لبنانيا مهما في شأن أزمة النازحين واللاجئين,0
خلصت القمة وصار وقت الحكي,0
ما ع بقدر أنسى ها التغريدة بتصدقي مساء الخير زينتنا ,0
لا انت ولا انا فينا نقرر عن الكبار بس اللي فيني قولوا انه رئيس التيار اسمه جبران باسي ,0
